order_item_id,order_id,user_id,shop_id,sku_id,item_qty,sku_price,item_amount
13320,2926,127,172,57,2,406,812
13321,2927,2,38,29,3,1254,3762
13322,2927,2,38,18,2,75,150
13323,2927,2,38,7,1,540,540
13324,2928,29,119,87,2,1110,2220
13325,2928,29,119,387,2,1046,2092
13326,2928,29,119,1,3,798,2394
13327,2928,29,119,9,3,683,2049
13328,2928,29,119,138,1,3896,3896
13329,2928,29,119,2,1,117,117
13330,2928,29,119,67,1,3110,3110
13331,2928,29,119,1268,2,385,770
13332,2929,9,39,16,2,656,1312
13333,2930,9,1,16,1,656,656
13334,2930,9,1,2,3,117,351
13335,2930,9,1,942,3,130,390
13336,2930,9,1,315,1,955,955
13337,2930,9,1,10,1,193,193
13338,2930,9,1,32,3,1436,4308
13339,2930,9,1,1150,1,670,670
13340,2930,9,1,35,1,1236,1236
13341,2931,6,43,38,2,47,94
13342,2931,6,43,1293,1,86,86
13343,2931,6,43,14,1,777,777
13344,2931,6,43,55,3,111,333
13345,2931,6,43,484,3,788,2364
13346,2931,6,43,3,3,115,345
13347,2931,6,43,11,1,1209,1209
13348,2932,51,5,807,3,137,411
13349,2932,51,5,38,2,47,94
13350,2932,51,5,20,3,498,1494
13351,2932,51,5,1829,3,102,306
13352,2932,51,5,7,2,540,1080
13353,2933,105,20,40,2,1341,2682
13354,2933,105,20,1409,1,157,157
13355,2933,105,20,6,1,1443,1443
13356,2933,105,20,12,3,383,1149
13357,2933,105,20,53,1,11,11
13358,2933,105,20,1,1,798,798
13359,2934,2,124,1336,3,1161,3483
13360,2934,2,124,8,2,50,100
13361,2934,2,124,16,3,656,1968
13362,2934,2,124,19,3,1961,5883
13363,2934,2,124,953,1,89,89
13364,2934,2,124,36,2,1195,2390
13365,2934,2,124,478,3,32,96
13366,2935,13,21,177,2,91,182
13367,2935,13,21,16,1,656,656
13368,2935,13,21,2,3,117,351
13369,2936,1,11,15,1,4919,4919
13370,2936,1,11,346,2,105,210
13371,2936,1,11,927,1,351,351
13372,2936,1,11,1141,2,791,1582
13373,2936,1,11,7,1,540,540
13374,2936,1,11,2,3,117,351
13375,2936,1,11,1124,3,694,2082
13376,2936,1,11,130,2,144,288
13377,2937,15,11,7,3,540,1620
13378,2937,15,11,2,2,117,234
13379,2937,15,11,812,1,174,174
13380,2937,15,11,1,1,798,798
13381,2937,15,11,138,3,3896,11688
13382,2937,15,11,23,3,315,945
13383,2937,15,11,176,2,87,174
13384,2937,15,11,1695,3,1375,4125
13385,2938,506,152,193,1,103,103
13386,2939,319,81,16,3,656,1968
13387,2939,319,81,163,3,165,495
13388,2939,319,81,359,1,35,35
13389,2939,319,81,133,2,467,934
13390,2939,319,81,21,3,182,546
13391,2939,319,81,18,3,75,225
13392,2940,6,5,16,1,656,656
13393,2940,6,5,100,3,573,1719
13394,2941,2,88,13,3,604,1812
13395,2942,286,138,1,3,798,2394
13396,2942,286,138,15,1,4919,4919
13397,2942,286,138,75,2,240,480
13398,2942,286,138,1210,3,25,75
13399,2942,286,138,12,2,383,766
13400,2942,286,138,21,2,182,364
13401,2943,1,132,421,2,639,1278
13402,2943,1,132,345,1,71,71
13403,2943,1,132,600,3,186,558
13404,2943,1,132,1562,2,110,220
13405,2943,1,132,24,3,66,198
13406,2943,1,132,632,2,2133,4266
13407,2944,730,61,9,1,683,683
13408,2944,730,61,1293,3,86,258
13409,2944,730,61,20,2,498,996
13410,2944,730,61,66,3,1242,3726
13411,2944,730,61,65,2,2759,5518
13412,2944,730,61,1639,3,2797,8391
13413,2944,730,61,259,1,25,25
13414,2944,730,61,860,2,783,1566
13415,2945,3,166,129,3,253,759
13416,2945,3,166,1,3,798,2394
13417,2945,3,166,42,3,115,345
13418,2945,3,166,95,2,193,386
13419,2945,3,166,1115,2,189,378
13420,2946,13,135,1176,1,3372,3372
13421,2946,13,135,2,3,117,351
13422,2946,13,135,680,2,123,246
13423,2947,645,175,75,3,240,720
13424,2947,645,175,84,3,88,264
13425,2947,645,175,37,2,723,1446
13426,2947,645,175,974,1,1112,1112
13427,2948,2,51,680,3,123,369
13428,2948,2,51,172,2,21,42
13429,2948,2,51,974,2,1112,2224
13430,2948,2,51,15,3,4919,14757
13431,2948,2,51,12,3,383,1149
13432,2948,2,51,383,3,36,108
13433,2948,2,51,5,1,87,87
13434,2948,2,51,121,1,83,83
13435,2949,1,57,7,2,540,1080
13436,2949,1,57,49,2,796,1592
13437,2949,1,57,16,1,656,656
13438,2949,1,57,313,1,84,84
13439,2949,1,57,2,2,117,234
13440,2949,1,57,478,2,32,64
13441,2949,1,57,369,2,3612,7224
13442,2950,288,24,147,3,141,423
13443,2951,1,169,5,2,87,174
13444,2952,2,173,247,3,436,1308
13445,2952,2,173,3,3,115,345
13446,2952,2,173,39,2,110,220
13447,2952,2,173,278,2,47,94
13448,2952,2,173,243,3,446,1338
13449,2952,2,173,349,3,126,378
13450,2952,2,173,12,3,383,1149
13451,2953,4,157,5,3,87,261
13452,2953,4,157,15,1,4919,4919
13453,2953,4,157,21,2,182,364
13454,2953,4,157,3,3,115,345
13455,2953,4,157,785,2,586,1172
13456,2953,4,157,62,3,229,687
13457,2953,4,157,168,3,121,363
13458,2954,3,88,421,1,639,639
13459,2954,3,88,124,1,600,600
13460,2954,3,88,3,1,115,115
13461,2954,3,88,24,1,66,66
13462,2954,3,88,2,3,117,351
13463,2954,3,88,30,2,1222,2444
13464,2954,3,88,1115,1,189,189
13465,2954,3,88,98,1,34,34
13466,2955,7,52,313,1,84,84
13467,2955,7,52,57,2,406,812
13468,2955,7,52,1,1,798,798
13469,2955,7,52,3,1,115,115
13470,2955,7,52,27,1,1646,1646
13471,2956,330,157,353,2,510,1020
13472,2956,330,157,7,2,540,1080
13473,2956,330,157,9,2,683,1366
13474,2956,330,157,131,1,143,143
13475,2956,330,157,2,3,117,351
13476,2956,330,157,34,2,3245,6490
13477,2957,128,87,43,3,386,1158
13478,2957,128,87,191,3,69,207
13479,2957,128,87,579,1,109,109
13480,2958,13,43,33,3,1143,3429
13481,2959,1,190,279,2,37,74
13482,2959,1,190,9,1,683,683
13483,2959,1,190,35,1,1236,1236
13484,2959,1,190,1,2,798,1596
13485,2959,1,190,2,2,117,234
13486,2960,5,173,21,2,182,364
13487,2960,5,173,41,1,1571,1571
13488,2960,5,173,7,1,540,540
13489,2960,5,173,12,1,383,383
13490,2960,5,173,5,3,87,261
13491,2960,5,173,1027,3,169,507
13492,2960,5,173,1100,1,578,578
13493,2961,8,57,25,1,173,173
13494,2961,8,57,573,2,1201,2402
13495,2961,8,57,34,2,3245,6490
13496,2961,8,57,634,1,187,187
13497,2961,8,57,20,2,498,996
13498,2962,237,9,2,2,117,234
13499,2962,237,9,1711,2,1891,3782
13500,2962,237,9,1647,1,2291,2291
13501,2962,237,9,1,2,798,1596
13502,2963,3,88,75,1,240,240
13503,2963,3,88,1565,1,626,626
13504,2963,3,88,3,1,115,115
13505,2963,3,88,2,1,117,117
13506,2963,3,88,88,3,157,471
13507,2963,3,88,51,3,1434,4302
13508,2963,3,88,5,3,87,261
13509,2963,3,88,6,1,1443,1443
13510,2964,47,151,393,1,85,85
13511,2964,47,151,5,1,87,87
13512,2964,47,151,140,1,652,652
13513,2964,47,151,376,2,252,504
13514,2965,675,100,1303,3,551,1653
13515,2965,675,100,39,3,110,330
13516,2965,675,100,57,3,406,1218
13517,2965,675,100,235,1,170,170
13518,2965,675,100,3,2,115,230
13519,2966,8,77,95,3,193,579
13520,2966,8,77,980,3,1459,4377
13521,2966,8,77,130,2,144,288
13522,2966,8,77,67,2,3110,6220
13523,2966,8,77,39,3,110,330
13524,2966,8,77,62,1,229,229
13525,2966,8,77,3,2,115,230
13526,2966,8,77,687,3,140,420
13527,2967,717,73,9,1,683,683
13528,2967,717,73,772,1,2680,2680
13529,2967,717,73,16,1,656,656
13530,2967,717,73,411,2,76,152
13531,2967,717,73,2,3,117,351
13532,2967,717,73,398,3,1001,3003
13533,2968,266,33,12,2,383,766
13534,2968,266,33,1226,2,720,1440
13535,2968,266,33,3,2,115,230
13536,2968,266,33,111,1,1298,1298
13537,2969,511,176,25,1,173,173
13538,2969,511,176,22,2,3651,7302
13539,2969,511,176,368,3,49,147
13540,2969,511,176,549,1,321,321
13541,2969,511,176,4,1,298,298
13542,2970,353,21,491,3,31,93
13543,2970,353,21,12,3,383,1149
13544,2971,29,183,78,1,1242,1242
13545,2971,29,183,68,3,1646,4938
13546,2971,29,183,113,2,4269,8538
13547,2971,29,183,882,3,191,573
13548,2971,29,183,34,3,3245,9735
13549,2971,29,183,100,3,573,1719
13550,2971,29,183,9,2,683,1366
13551,2971,29,183,1355,2,401,802
13552,2972,75,115,262,1,105,105
13553,2972,75,115,10,2,193,386
13554,2973,4,11,1,1,798,798
13555,2973,4,11,8,2,50,100
13556,2973,4,11,833,2,874,1748
13557,2973,4,11,2,3,117,351
13558,2973,4,11,12,2,383,766
13559,2974,27,5,95,1,193,193
13560,2974,27,5,12,1,383,383
13561,2974,27,5,46,1,1162,1162
13562,2974,27,5,11,3,1209,3627
13563,2975,354,9,717,2,116,232
13564,2975,354,9,1,2,798,1596
13565,2975,354,9,12,2,383,766
13566,2975,354,9,91,3,3150,9450
13567,2975,354,9,7,2,540,1080
13568,2975,354,9,152,2,567,1134
13569,2975,354,9,1143,1,1229,1229
13570,2976,11,178,90,1,1232,1232
13571,2976,11,178,12,1,383,383
13572,2976,11,178,183,3,4064,12192
13573,2976,11,178,505,3,1498,4494
13574,2976,11,178,37,2,723,1446
13575,2976,11,178,257,3,332,996
13576,2976,11,178,17,2,388,776
13577,2976,11,178,1201,2,145,290
13578,2977,1,96,38,3,47,141
13579,2977,1,96,12,3,383,1149
13580,2977,1,96,15,3,4919,14757
13581,2978,204,96,16,2,656,1312
13582,2978,204,96,12,1,383,383
13583,2978,204,96,15,2,4919,9838
13584,2978,204,96,3,3,115,345
13585,2978,204,96,1199,1,570,570
13586,2978,204,96,1435,3,2611,7833
13587,2978,204,96,20,2,498,996
13588,2979,2,41,3,3,115,345
13589,2979,2,41,590,1,1615,1615
13590,2979,2,41,84,3,88,264
13591,2979,2,41,251,3,3560,10680
13592,2979,2,41,939,2,380,760
13593,2979,2,41,6,2,1443,2886
13594,2980,49,158,56,2,1250,2500
13595,2980,49,158,2,1,117,117
13596,2980,49,158,1,1,798,798
13597,2980,49,158,3,2,115,230
13598,2980,49,158,147,3,141,423
13599,2980,49,158,16,2,656,1312
13600,2981,12,133,507,1,81,81
13601,2982,127,140,1,3,798,2394
13602,2982,127,140,88,2,157,314
13603,2982,127,140,1810,1,610,610
13604,2983,2,86,1864,2,2821,5642
13605,2983,2,86,822,2,17,34
13606,2984,76,141,3,3,115,345
13607,2984,76,141,894,2,186,372
13608,2984,76,141,7,3,540,1620
13609,2984,76,141,1124,2,694,1388
13610,2984,76,141,453,3,49,147
13611,2984,76,141,2,3,117,351
13612,2984,76,141,25,2,173,346
13613,2984,76,141,72,2,893,1786
13614,2985,1,169,1476,1,27,27
13615,2985,1,169,39,1,110,110
13616,2985,1,169,87,3,1110,3330
13617,2985,1,169,15,3,4919,14757
13618,2985,1,169,8,2,50,100
13619,2985,1,169,55,2,111,222
13620,2986,47,114,7,1,540,540
13621,2986,47,114,249,2,2447,4894
13622,2986,47,114,20,1,498,498
13623,2986,47,114,12,3,383,1149
13624,2986,47,114,53,3,11,33
13625,2986,47,114,118,1,881,881
13626,2986,47,114,366,1,1081,1081
13627,2986,47,114,1558,2,596,1192
13628,2987,1,133,42,3,115,345
13629,2988,23,82,28,3,181,543
13630,2988,23,82,4,1,298,298
13631,2988,23,82,416,2,154,308
13632,2988,23,82,94,1,162,162
13633,2988,23,82,134,2,239,478
13634,2988,23,82,2,1,117,117
13635,2988,23,82,175,2,556,1112
13636,2989,2,168,829,2,4383,8766
13637,2990,30,190,1351,3,112,336
13638,2990,30,190,305,1,74,74
13639,2990,30,190,879,3,330,990
13640,2991,191,115,7,2,540,1080
13641,2991,191,115,147,3,141,423
13642,2992,958,166,9,3,683,2049
13643,2993,1,141,19,3,1961,5883
13644,2993,1,141,21,2,182,364
13645,2993,1,141,2,3,117,351
13646,2993,1,141,4,3,298,894
13647,2993,1,141,5,2,87,174
13648,2994,12,178,9,2,683,1366
13649,2994,12,178,3,3,115,345
13650,2994,12,178,11,2,1209,2418
13651,2994,12,178,67,1,3110,3110
13652,2994,12,178,2,1,117,117
13653,2994,12,178,32,2,1436,2872
13654,2994,12,178,242,2,86,172
13655,2994,12,178,7,3,540,1620
13656,2995,227,122,277,3,1496,4488
13657,2995,227,122,21,3,182,546
13658,2996,2,43,17,1,388,388
13659,2996,2,43,60,2,583,1166
13660,2996,2,43,102,1,302,302
13661,2996,2,43,34,2,3245,6490
13662,2996,2,43,43,1,386,386
13663,2996,2,43,2,3,117,351
13664,2997,660,45,5,1,87,87
13665,2998,684,62,1,2,798,1596
13666,2998,684,62,16,3,656,1968
13667,2998,684,62,8,3,50,150
13668,2998,684,62,2,3,117,351
13669,2999,143,122,9,3,683,2049
13670,2999,143,122,271,2,175,350
13671,2999,143,122,1,1,798,798
13672,2999,143,122,611,3,832,2496
13673,2999,143,122,3,2,115,230
13674,2999,143,122,2,1,117,117
13675,3000,7,41,383,1,36,36
13676,3001,11,1,64,1,683,683
13677,3001,11,1,7,3,540,1620
13678,3002,690,56,185,1,501,501
13679,3002,690,56,57,2,406,812
13680,3002,690,56,411,3,76,228
13681,3003,3,160,335,2,28,56
13682,3003,3,160,5,1,87,87
13683,3003,3,160,1,2,798,1596
13684,3003,3,160,60,2,583,1166
13685,3003,3,160,826,1,130,130
13686,3003,3,160,1324,3,695,2085
13687,3004,322,140,159,3,778,2334
13688,3004,322,140,11,2,1209,2418
13689,3004,322,140,117,1,867,867
13690,3004,322,140,92,3,122,366
13691,3004,322,140,56,1,1250,1250
13692,3004,322,140,2,2,117,234
13693,3004,322,140,17,1,388,388
13694,3004,322,140,9,1,683,683
13695,3005,1,96,440,2,188,376
13696,3005,1,96,551,3,221,663
13697,3006,661,56,9,2,683,1366
13698,3006,661,56,3,1,115,115
13699,3006,661,56,113,3,4269,12807
13700,3006,661,56,20,2,498,996
13701,3006,661,56,12,3,383,1149
13702,3006,661,56,181,2,179,358
13703,3007,356,102,101,1,886,886
13704,3007,356,102,384,2,4076,8152
13705,3007,356,102,1091,1,1317,1317
13706,3008,270,173,24,3,66,198
13707,3008,270,173,849,3,167,501
13708,3008,270,173,26,3,782,2346
13709,3008,270,173,168,3,121,363
13710,3008,270,173,1301,3,226,678
13711,3008,270,173,283,3,139,417
13712,3009,268,97,2,3,117,351
13713,3009,268,97,84,3,88,264
13714,3009,268,97,7,2,540,1080
13715,3009,268,97,26,1,782,782
13716,3009,268,97,62,2,229,458
13717,3009,268,97,75,3,240,720
13718,3009,268,97,67,1,3110,3110
13719,3010,12,11,2,1,117,117
13720,3010,12,11,335,3,28,84
13721,3010,12,11,1,3,798,2394
13722,3011,815,86,1,2,798,1596
13723,3011,815,86,32,3,1436,4308
13724,3011,815,86,43,1,386,386
13725,3012,1,8,83,1,402,402
13726,3012,1,8,36,1,1195,1195
13727,3012,1,8,7,1,540,540
13728,3013,308,169,1,3,798,2394
13729,3013,308,169,1655,1,258,258
13730,3013,308,169,18,3,75,225
13731,3013,308,169,28,1,181,181
13732,3013,308,169,39,3,110,330
13733,3014,21,121,5,2,87,174
13734,3014,21,121,2,1,117,117
13735,3014,21,121,77,2,1916,3832
13736,3014,21,121,134,2,239,478
13737,3015,318,59,174,3,489,1467
13738,3015,318,59,7,3,540,1620
13739,3015,318,59,15,2,4919,9838
13740,3015,318,59,2,1,117,117
13741,3015,318,59,3,1,115,115
13742,3015,318,59,45,1,572,572
13743,3015,318,59,137,1,94,94
13744,3016,620,136,1,2,798,1596
13745,3016,620,136,240,3,165,495
13746,3016,620,136,340,3,293,879
13747,3017,18,115,709,2,198,396
13748,3017,18,115,12,1,383,383
13749,3017,18,115,7,1,540,540
13750,3017,18,115,611,1,832,832
13751,3017,18,115,234,3,451,1353
13752,3018,51,128,1095,1,435,435
13753,3018,51,128,7,1,540,540
13754,3018,51,128,26,1,782,782
13755,3018,51,128,83,1,402,402
13756,3018,51,128,41,2,1571,3142
13757,3018,51,128,29,1,1254,1254
13758,3018,51,128,1102,3,129,387
13759,3018,51,128,335,3,28,84
13760,3019,1,183,85,2,518,1036
13761,3019,1,183,3,1,115,115
13762,3020,7,28,1584,1,191,191
13763,3021,1,9,2,3,117,351
13764,3021,1,9,20,2,498,996
13765,3021,1,9,56,3,1250,3750
13766,3021,1,9,434,2,2205,4410
13767,3021,1,9,4,2,298,596
13768,3021,1,9,3,2,115,230
13769,3021,1,9,176,3,87,261
13770,3021,1,9,1675,2,2884,5768
13771,3022,1,13,467,1,233,233
13772,3022,1,13,160,3,68,204
13773,3022,1,13,1798,3,170,510
13774,3022,1,13,7,3,540,1620
13775,3023,417,55,4,3,298,894
13776,3023,417,55,2,2,117,234
13777,3023,417,55,40,1,1341,1341
13778,3023,417,55,1596,1,14,14
13779,3023,417,55,18,2,75,150
13780,3024,34,127,1843,2,114,228
13781,3024,34,127,302,3,489,1467
13782,3024,34,127,46,1,1162,1162
13783,3024,34,127,1209,2,61,122
13784,3024,34,127,9,2,683,1366
13785,3025,985,141,9,3,683,2049
13786,3026,1,152,10,1,193,193
13787,3026,1,152,607,3,133,399
13788,3026,1,152,327,3,167,501
13789,3026,1,152,6,2,1443,2886
13790,3027,338,43,5,2,87,174
13791,3027,338,43,7,2,540,1080
13792,3027,338,43,12,3,383,1149
13793,3027,338,43,1562,2,110,220
13794,3027,338,43,34,1,3245,3245
13795,3027,338,43,58,1,92,92
13796,3028,579,36,9,3,683,2049
13797,3028,579,36,136,1,3984,3984
13798,3028,579,36,50,2,978,1956
13799,3028,579,36,34,2,3245,6490
13800,3028,579,36,89,1,1281,1281
13801,3028,579,36,1305,3,65,195
13802,3029,1,107,53,1,11,11
13803,3030,213,179,830,2,677,1354
13804,3030,213,179,65,1,2759,2759
13805,3030,213,179,5,2,87,174
13806,3030,213,179,10,3,193,579
13807,3030,213,179,57,3,406,1218
13808,3030,213,179,196,2,489,978
13809,3030,213,179,673,2,394,788
13810,3031,52,92,7,1,540,540
13811,3031,52,92,1939,2,771,1542
13812,3031,52,92,151,2,79,158
13813,3031,52,92,659,2,71,142
13814,3031,52,92,50,1,978,978
13815,3031,52,92,402,2,708,1416
13816,3031,52,92,37,2,723,1446
13817,3031,52,92,142,2,1315,2630
13818,3032,5,169,9,3,683,2049
13819,3032,5,169,561,2,75,150
13820,3032,5,169,2,2,117,234
13821,3032,5,169,20,2,498,996
13822,3032,5,169,1685,1,68,68
13823,3033,6,141,689,3,400,1200
13824,3033,6,141,65,3,2759,8277
13825,3033,6,141,124,3,600,1800
13826,3033,6,141,27,3,1646,4938
13827,3033,6,141,1764,2,1841,3682
13828,3033,6,141,25,1,173,173
13829,3033,6,141,317,2,348,696
13830,3034,1,104,7,1,540,540
13831,3034,1,104,655,3,847,2541
13832,3034,1,104,39,2,110,220
13833,3034,1,104,51,2,1434,2868
13834,3034,1,104,2,3,117,351
13835,3034,1,104,16,3,656,1968
13836,3034,1,104,12,2,383,766
13837,3035,3,5,111,3,1298,3894
13838,3035,3,5,13,2,604,1208
13839,3035,3,5,24,1,66,66
13840,3035,3,5,9,2,683,1366
13841,3035,3,5,2,2,117,234
13842,3036,3,171,11,2,1209,2418
13843,3036,3,171,791,3,1605,4815
13844,3036,3,171,5,2,87,174
13845,3036,3,171,28,2,181,362
13846,3036,3,171,934,1,38,38
13847,3036,3,171,205,1,539,539
13848,3037,6,144,14,2,777,1554
13849,3037,6,144,46,2,1162,2324
13850,3037,6,144,108,2,551,1102
13851,3037,6,144,326,3,604,1812
13852,3037,6,144,2,2,117,234
13853,3037,6,144,7,3,540,1620
13854,3037,6,144,3,3,115,345
13855,3037,6,144,67,2,3110,6220
13856,3038,7,184,30,3,1222,3666
13857,3038,7,184,172,2,21,42
13858,3038,7,184,133,2,467,934
13859,3038,7,184,80,2,2059,4118
13860,3038,7,184,12,3,383,1149
13861,3039,2,32,233,1,1063,1063
13862,3039,2,32,43,2,386,772
13863,3039,2,32,994,2,4681,9362
13864,3039,2,32,2,3,117,351
13865,3040,186,122,14,1,777,777
13866,3040,186,122,379,2,478,956
13867,3040,186,122,3,2,115,230
13868,3040,186,122,12,3,383,1149
13869,3040,186,122,7,1,540,540
13870,3041,32,33,1279,3,159,477
13871,3041,32,33,4,3,298,894
13872,3042,15,178,71,1,388,388
13873,3043,1,53,17,1,388,388
13874,3043,1,53,5,1,87,87
13875,3043,1,53,9,1,683,683
13876,3043,1,53,32,3,1436,4308
13877,3043,1,53,271,2,175,350
13878,3043,1,53,67,3,3110,9330
13879,3043,1,53,3,1,115,115
13880,3043,1,53,610,2,123,246
13881,3044,706,112,692,1,188,188
13882,3044,706,112,270,1,132,132
13883,3044,706,112,2,2,117,234
13884,3044,706,112,5,1,87,87
13885,3044,706,112,15,3,4919,14757
13886,3044,706,112,69,1,578,578
13887,3044,706,112,1366,1,1324,1324
13888,3044,706,112,303,2,68,136
13889,3045,8,190,191,2,69,138
13890,3045,8,190,2,1,117,117
13891,3046,2,73,1,2,798,1596
13892,3046,2,73,23,1,315,315
13893,3046,2,73,1500,3,120,360
13894,3046,2,73,9,2,683,1366
13895,3046,2,73,16,2,656,1312
13896,3047,628,135,3,3,115,345
13897,3047,628,135,41,2,1571,3142
13898,3047,628,135,319,3,516,1548
13899,3047,628,135,2,2,117,234
13900,3047,628,135,510,3,1145,3435
13901,3047,628,135,38,2,47,94
13902,3047,628,135,4,1,298,298
13903,3048,37,188,97,2,2254,4508
13904,3048,37,188,28,2,181,362
13905,3048,37,188,344,2,292,584
13906,3049,118,150,358,1,123,123
13907,3049,118,150,2,2,117,234
13908,3050,85,93,77,3,1916,5748
13909,3050,85,93,1887,3,95,285
13910,3050,85,93,1058,1,917,917
13911,3050,85,93,12,3,383,1149
13912,3050,85,93,9,1,683,683
13913,3050,85,93,2,3,117,351
13914,3051,10,61,3,3,115,345
13915,3051,10,61,7,1,540,540
13916,3051,10,61,10,1,193,193
13917,3051,10,61,25,1,173,173
13918,3052,1,187,654,2,108,216
13919,3052,1,187,22,1,3651,3651
13920,3052,1,187,33,3,1143,3429
13921,3052,1,187,2,1,117,117
13922,3052,1,187,12,2,383,766
13923,3052,1,187,54,3,244,732
13924,3052,1,187,4,3,298,894
13925,3052,1,187,211,2,1614,3228
13926,3053,1,43,57,3,406,1218
13927,3053,1,43,46,1,1162,1162
13928,3053,1,43,120,1,134,134
13929,3054,36,36,60,1,583,583
13930,3054,36,36,7,3,540,1620
13931,3054,36,36,1,3,798,2394
13932,3054,36,36,300,3,233,699
13933,3054,36,36,2,2,117,234
13934,3055,1,16,4,2,298,596
13935,3055,1,16,97,2,2254,4508
13936,3055,1,16,7,2,540,1080
13937,3055,1,16,14,3,777,2331
13938,3055,1,16,55,1,111,111
13939,3055,1,16,1185,1,179,179
13940,3055,1,16,1125,3,100,300
13941,3055,1,16,11,2,1209,2418
13942,3056,56,96,5,3,87,261
13943,3056,56,96,26,2,782,1564
13944,3056,56,96,400,2,103,206
13945,3056,56,96,42,1,115,115
13946,3056,56,96,39,1,110,110
13947,3056,56,96,77,2,1916,3832
13948,3056,56,96,18,2,75,150
13949,3057,95,186,1017,1,58,58
13950,3058,275,170,26,2,782,1564
13951,3058,275,170,13,1,604,604
13952,3058,275,170,2,2,117,234
13953,3059,1,43,1854,2,1268,2536
13954,3059,1,43,16,1,656,656
13955,3059,1,43,7,1,540,540
13956,3060,47,106,540,3,877,2631
13957,3060,47,106,88,1,157,157
13958,3060,47,106,61,1,743,743
13959,3060,47,106,33,1,1143,1143
13960,3060,47,106,55,2,111,222
13961,3061,23,132,1368,3,195,585
13962,3061,23,132,113,3,4269,12807
13963,3061,23,132,160,1,68,68
13964,3061,23,132,27,3,1646,4938
13965,3061,23,132,403,1,530,530
13966,3061,23,132,759,2,1036,2072
13967,3062,110,138,47,1,1428,1428
13968,3062,110,138,10,1,193,193
13969,3062,110,138,9,3,683,2049
13970,3062,110,138,2,2,117,234
13971,3062,110,138,15,2,4919,9838
13972,3062,110,138,844,3,988,2964
13973,3062,110,138,78,3,1242,3726
13974,3062,110,138,520,3,1758,5274
13975,3063,1,124,56,2,1250,2500
13976,3063,1,124,34,3,3245,9735
13977,3063,1,124,2,1,117,117
13978,3063,1,124,1179,3,32,96
13979,3063,1,124,3,1,115,115
13980,3064,3,166,5,3,87,261
13981,3064,3,166,24,1,66,66
13982,3064,3,166,77,3,1916,5748
13983,3065,942,88,48,1,472,472
13984,3065,942,88,13,1,604,604
13985,3065,942,88,43,2,386,772
13986,3065,942,88,2,1,117,117
13987,3066,26,124,5,1,87,87
13988,3066,26,124,3,3,115,345
13989,3066,26,124,15,1,4919,4919
13990,3067,221,106,110,2,372,744
13991,3067,221,106,162,3,641,1923
13992,3067,221,106,15,2,4919,9838
13993,3067,221,106,2,1,117,117
13994,3067,221,106,10,2,193,386
13995,3067,221,106,1180,3,486,1458
13996,3067,221,106,133,2,467,934
13997,3067,221,106,3,1,115,115
13998,3068,7,104,2,1,117,117
13999,3068,7,104,114,1,249,249
14000,3068,7,104,9,3,683,2049
14001,3068,7,104,209,1,99,99
14002,3068,7,104,36,3,1195,3585
14003,3069,6,127,231,2,2771,5542
14004,3069,6,127,202,1,49,49
14005,3070,9,183,151,3,79,237
14006,3070,9,183,133,2,467,934
14007,3070,9,183,493,2,434,868
14008,3070,9,183,1722,1,43,43
14009,3071,15,155,103,2,805,1610
14010,3071,15,155,2,3,117,351
14011,3071,15,155,380,3,1919,5757
14012,3071,15,155,1,2,798,1596
14013,3071,15,155,15,3,4919,14757
14014,3071,15,155,69,1,578,578
14015,3071,15,155,70,1,615,615
14016,3072,4,169,2,3,117,351
14017,3072,4,169,7,3,540,1620
14018,3072,4,169,1517,1,109,109
14019,3072,4,169,259,1,25,25
14020,3072,4,169,3,2,115,230
14021,3073,4,53,154,2,1410,2820
14022,3073,4,53,4,1,298,298
14023,3073,4,53,96,2,370,740
14024,3073,4,53,692,1,188,188
14025,3073,4,53,174,2,489,978
14026,3073,4,53,169,1,700,700
14027,3073,4,53,1789,3,437,1311
14028,3073,4,53,121,1,83,83
14029,3074,1,43,9,3,683,2049
14030,3074,1,43,172,3,21,63
14031,3074,1,43,161,1,1032,1032
14032,3074,1,43,105,1,1331,1331
14033,3074,1,43,1993,1,147,147
14034,3074,1,43,266,1,109,109
14035,3075,1,97,8,3,50,150
14036,3075,1,97,35,3,1236,3708
14037,3075,1,97,5,1,87,87
14038,3075,1,97,12,2,383,766
14039,3075,1,97,327,2,167,334
14040,3075,1,97,22,3,3651,10953
14041,3075,1,97,113,2,4269,8538
14042,3076,16,191,8,2,50,100
14043,3076,16,191,57,1,406,406
14044,3077,124,155,1504,3,121,363
14045,3077,124,155,12,1,383,383
14046,3078,5,125,5,3,87,261
14047,3079,33,98,9,3,683,2049
14048,3079,33,98,1288,1,593,593
14049,3079,33,98,2,1,117,117
14050,3079,33,98,14,3,777,2331
14051,3079,33,98,54,2,244,488
14052,3079,33,98,3,1,115,115
14053,3079,33,98,70,3,615,1845
14054,3080,2,149,917,3,3425,10275
14055,3080,2,149,132,2,3915,7830
14056,3080,2,149,8,1,50,50
14057,3080,2,149,9,1,683,683
14058,3080,2,149,173,2,834,1668
14059,3080,2,149,2,1,117,117
14060,3081,12,107,7,1,540,540
14061,3081,12,107,199,3,189,567
14062,3081,12,107,12,1,383,383
14063,3081,12,107,110,2,372,744
14064,3082,1,152,582,1,100,100
14065,3082,1,152,14,1,777,777
14066,3082,1,152,68,1,1646,1646
