order_id,user_id,shop_id,status,created_time,paid_time,cancel_time,refund_time,gross_amount,discount_rate,discount_amount,coupon_amount,freight_amount,receivable_amount,paid_amount,refund_amount,net_paid_amount,sum_item_qty,distinct_sku_cnt
1000e7dc-02c4-48af-a636-55f37e0c441d,2950,32,PAID,2026-01-08 22:00:42.752591,2026-01-08 22:53:42.752591,,,3905,0.0504,197,9,9,3708,3708,0,3708,5,2
8d8bd0bf-b21a-4400-b6e3-c27d6b8a18aa,3931,70,PAID,2026-02-01 15:45:48.752604,2026-02-01 17:11:48.752604,,,15068,0.1509,2274,17,15,12792,12792,0,12792,15,4
388e0c54-5c32-4ae7-9a1a-fef307fc5f01,2408,197,REFUNDED_PART,2025-12-22 15:41:08.752621,2025-12-22 17:29:08.752621,,2025-12-29 17:29:08.752621,3574,0.0877,314,0,5,3265,3265,2204,1061,5,2
2115c8af-e629-48c2-ace2-f692596ecf4a,823,41,PAID,2026-01-10 17:31:46.752635,2026-01-10 18:16:46.752635,,,8620,0.1012,872,9,11,7750,7750,0,7750,5,2
d79e708b-5fa6-4ee0-930f-69a68c42f37e,2764,44,PAID,2026-01-20 15:28:37.752647,2026-01-20 15:32:37.752647,,,11546,0.1532,1769,22,4,9759,9759,0,9759,13,4
06b64471-2227-44dd-a8c3-56adc149bd16,466,166,CANCELLED,2025-11-19 02:59:48.752665,,2025-11-19 03:39:48.752665,,2606,0.1531,399,9,9,2207,0,0,0,4,2
bb369bcb-4ee7-47c4-9416-407ac0415efa,1647,91,PAID,2025-12-18 19:33:28.752679,2025-12-18 19:52:28.752679,,,9620,0.1325,1275,11,13,8347,8347,0,8347,9,4
55b3052e-1bde-4663-9828-0003646e0d58,994,44,UNPAID,2026-02-10 17:18:21.752698,,,,1904,0.127,242,25,7,1644,0,0,0,5,2
a6a2b7ee-7d5c-450f-b490-adf16dcc57d3,3007,68,UNPAID,2026-01-19 13:07:30.752711,,,,2754,0.1546,426,5,9,2332,0,0,0,3,1
40853e80-bf1b-4017-8dac-fe0420fba344,267,127,REFUNDED_FULL,2026-01-11 02:55:30.752720,2026-01-11 03:23:30.752720,,2026-01-14 03:23:30.752720,884,0.0199,18,27,13,852,852,852,0,3,2
02013810-d546-4c5a-a5c0-7407c64d2639,477,43,REFUNDED_FULL,2025-12-17 16:10:18.752734,2025-12-17 17:02:18.752734,,2025-12-19 17:02:18.752734,18583,0.0371,689,20,2,17876,17876,17876,0,24,7
033f69d9-6f96-4dd2-8065-47fc1b266c10,3744,110,PAID,2026-01-09 09:43:46.752764,2026-01-09 11:01:46.752764,,,2653,0.1621,430,7,4,2220,2220,0,2220,4,2
de203687-34f2-404b-92e7-37da24ccbafa,2253,61,REFUNDED_FULL,2026-01-24 22:55:38.752776,2026-01-25 00:30:38.752776,,2026-02-05 00:30:38.752776,14230,0.1702,2421,13,1,11797,11797,11797,0,19,5
a5009e08-a0aa-48d5-877e-38dbf1515a1c,2627,31,PAID,2026-02-07 03:44:43.752798,2026-02-07 05:01:43.752798,,,9486,0.1647,1563,21,11,7913,7913,0,7913,10,3
c7c99f10-abdf-46ae-8d65-0c7bf6b5a4ee,4396,188,PAID,2026-02-01 10:16:54.752814,2026-02-01 10:39:54.752814,,,2071,0.1653,342,4,0,1725,1725,0,1725,2,2
98f72f42-8771-4012-80e6-17c9beab0bed,4564,97,UNPAID,2025-12-18 23:17:08.752827,,,,10197,0.1154,1177,25,13,9008,0,0,0,7,3
94bdad8f-0889-4470-990b-08a9b011f8b1,3661,124,PAID,2026-01-17 06:03:25.752842,2026-01-17 07:48:25.752842,,,11708,0.1411,1652,25,15,10046,10046,0,10046,14,4
427d81ac-4106-4d5a-9197-23e65cfdc491,364,28,PAID,2025-11-23 11:11:55.752860,2025-11-23 11:26:55.752860,,,15525,0.123,1909,12,8,13612,13612,0,13612,13,4
009f7e9a-31d5-4db2-9901-e860515a05aa,3141,50,REFUNDED_PART,2025-11-16 07:34:20.752877,2025-11-16 09:03:20.752877,,2025-12-02 09:03:20.752877,5655,0.0854,483,24,12,5160,5160,3514,1646,4,3
410243e4-f8d6-4efe-9a58-0808c133c64e,2802,55,UNPAID,2025-12-22 01:12:18.752893,,,,22148,0.1612,3571,30,9,18556,0,0,0,25,6
9eabb7a2-a89c-4911-80c4-1b73e3d5552a,2796,131,PAID,2025-12-16 04:07:49.752917,2025-12-16 04:31:49.752917,,,4971,0.0164,82,18,11,4882,4882,0,4882,10,4
aac552cc-4fc8-42cd-9fa0-b15a2c88d802,3713,177,PAID,2026-01-01 21:21:58.752935,2026-01-01 22:43:58.752935,,,1170,0.0006,1,6,7,1170,1170,0,1170,3,1
00df9bc7-43d3-4ef7-b953-a376dd257a95,1792,63,PAID,2025-12-09 13:13:27.752944,2025-12-09 14:54:27.752944,,,8608,0.1344,1157,16,12,7447,7447,0,7447,7,3
4955b0ca-e0d1-43d7-9a09-be2a2e805217,794,150,PAID,2025-12-22 15:39:29.752961,2025-12-22 17:25:29.752961,,,7620,0.1323,1008,0,1,6613,6613,0,6613,5,2
e050251b-3dc2-44c1-b65a-75cbb0187764,2016,155,PAID,2026-01-12 23:26:42.752974,2026-01-13 01:00:42.752974,,,13587,0.1876,2549,11,3,11030,11030,0,11030,11,3
36ec21f4-9ace-4839-906d-e77c328a060b,3648,77,PAID,2025-12-07 08:37:14.752990,2025-12-07 09:42:14.752990,,,8191,0.1852,1517,4,15,6685,6685,0,6685,7,2
6736473a-c9d6-4bb4-b6fb-e2862ffed824,450,44,PAID,2026-01-06 20:41:14.753003,2026-01-06 20:44:14.753003,,,19174,0.0719,1379,6,11,17800,17800,0,17800,18,7
2fd1bf33-7132-461c-8f99-f3cd0faceaf1,3205,63,PAID,2025-11-21 21:08:02.753029,2025-11-21 22:41:02.753029,,,30608,0.1138,3482,11,14,27129,27129,0,27129,22,6
3668c58f-bc66-46c8-9e39-5c97ca2f8d64,3756,48,PAID,2026-02-12 20:29:12.753052,2026-02-12 21:04:12.753052,,,4564,0.0603,275,20,15,4284,4284,0,4284,4,2
b9ea402b-e950-48a9-9b6d-22f626748367,2276,115,REFUNDED_PART,2026-01-17 05:41:41.753063,2026-01-17 06:34:41.753063,,2026-01-30 06:34:41.753063,16104,0.0208,335,9,9,15769,15769,8585,7184,20,7
1c391b4a-b0d7-4ba5-933b-9fa2827a907c,2104,141,PAID,2026-01-14 14:19:31.753091,2026-01-14 15:28:31.753091,,,10943,0.0842,922,10,13,10024,10024,0,10024,8,3
28388907-9603-4456-9744-271650613dd8,3102,140,PAID,2026-01-31 01:58:02.753106,2026-01-31 03:14:02.753106,,,2939,0.0301,89,4,10,2856,2856,0,2856,2,2
c54e49a4-48b4-4afd-ba01-f0a3b155266e,4766,84,PAID,2025-12-09 00:55:15.753118,2025-12-09 02:22:15.753118,,,13720,0.1897,2602,5,8,11121,11121,0,11121,16,4
c64cb4d4-fe40-49bb-81f4-ec8413054e73,966,171,PAID,2025-11-22 18:26:16.753137,2025-11-22 19:03:16.753137,,,4853,0.1458,707,6,0,4140,4140,0,4140,7,3
ac3a877d-152d-4ac3-92f3-6f707d1ecda5,1235,64,PAID,2026-01-13 01:56:54.753153,2026-01-13 02:31:54.753153,,,14710,0.1369,2014,6,14,12704,12704,0,12704,10,3
13676f15-d171-4f1a-91bb-43d5b422b48f,2047,176,PAID,2026-02-12 17:01:39.753168,2026-02-12 18:30:39.753168,,,23431,0.1912,4481,13,7,18944,18944,0,18944,21,6
688a864d-0849-4132-a557-0c0b1bdaa36a,166,118,REFUNDED_PART,2025-12-07 10:45:32.753192,2025-12-07 11:55:32.753192,,2025-12-23 11:55:32.753192,4834,0.1607,777,23,4,4038,4038,1897,2141,6,3
939e00c2-1b95-4378-8252-544acb3ecb93,4622,49,PAID,2026-02-07 11:45:30.753207,2026-02-07 12:22:30.753207,,,3072,0.0397,122,0,12,2962,2962,0,2962,4,1
9783a09b-3807-4e9b-8a44-4fe1f1fff2e1,1774,19,PAID,2026-02-09 05:00:41.753217,2026-02-09 05:37:41.753217,,,9525,0.1064,1014,14,0,8497,8497,0,8497,5,1
9cd7d04d-edb7-4b5d-9d40-93c4f44a90f0,286,193,PAID,2025-12-07 12:57:33.753227,2025-12-07 14:47:33.753227,,,1281,0.1829,234,18,10,1039,1039,0,1039,1,1
61f050c6-368c-4f16-b1c9-8bd364bc755f,1643,122,REFUNDED_PART,2025-11-28 22:32:14.753236,2025-11-28 22:34:14.753236,,2025-12-18 22:34:14.753236,5916,0.0789,467,23,2,5428,5428,3685,1743,3,1
91923040-5683-4598-a9c4-02e5954a92d3,1917,61,PAID,2026-01-24 14:59:44.753246,2026-01-24 16:31:44.753246,,,11800,0.0537,633,22,2,11147,11147,0,11147,8,2
69f442f6-33cb-48d5-9983-9f62de38f23a,1628,197,PAID,2026-02-08 19:38:33.753259,2026-02-08 19:52:33.753259,,,19021,0.0194,370,4,2,18649,18649,0,18649,14,5
3bb98bc9-8a76-4c81-ba6e-3852caa65a54,4161,40,REFUNDED_FULL,2026-02-11 23:47:11.753281,2026-02-12 00:50:11.753281,,2026-03-04 00:50:11.753281,22601,0.1809,4089,26,7,18493,18493,18493,0,26,8
a9f3483c-f9e2-4843-b21c-c03bc3da10bf,2977,73,PAID,2026-01-10 10:18:08.753360,2026-01-10 10:59:08.753360,,,6771,0.0487,330,12,11,6440,6440,0,6440,11,4
7030c7b6-888e-42b7-a3c7-433d5229363b,3207,94,PAID,2025-11-29 08:47:02.753382,2025-11-29 09:49:02.753382,,,18782,0.1937,3638,20,3,15127,15127,0,15127,15,6
e649434c-599b-42c5-97af-8462ffe50cd6,709,15,PAID,2025-11-29 11:47:30.753407,2025-11-29 12:19:30.753407,,,5199,0.1034,538,29,4,4636,4636,0,4636,7,3
901686b8-1dda-489f-9402-eb93b2814341,3186,50,PAID,2026-02-11 23:14:28.753468,2026-02-12 01:00:28.753468,,,12668,0.0981,1243,15,6,11416,11416,0,11416,8,2
2290cdc6-e3ee-4d18-8af8-6588e89050e4,4899,67,PAID,2025-12-19 02:36:01.753543,2025-12-19 03:25:01.753543,,,10000,0.0756,756,10,11,9245,9245,0,9245,9,2
1ffee301-b89a-44c9-b025-e8c1d2fc6518,1551,35,PAID,2025-12-29 00:47:01.753576,2025-12-29 01:07:01.753576,,,17184,0.1608,2764,30,3,14393,14393,0,14393,17,7
ff4cf2ae-fe56-45f6-bb04-fad32f13ab24,2372,163,UNPAID,2026-01-04 09:46:31.753607,,,,33480,0.0647,2165,22,14,31307,0,0,0,28,8
3ebeaf33-82bb-4729-a8c5-963ec32b2874,611,31,REFUNDED_FULL,2026-01-12 10:13:43.753672,2026-01-12 10:19:43.753672,,2026-01-16 10:19:43.753672,9177,0.1214,1114,25,15,8053,8053,8053,0,9,4
a6865ee5-5cef-4a15-b7fe-49f5b25fce06,1659,177,PAID,2025-12-22 13:04:48.753717,2025-12-22 13:28:48.753717,,,13337,0.0619,825,21,14,12505,12505,0,12505,14,5
b4ea996d-d3d9-4d4d-b74a-13559db1c978,3533,163,PAID,2026-01-09 02:08:11.753746,2026-01-09 03:53:11.753746,,,11414,0.0121,138,8,6,11274,11274,0,11274,9,2
9fc4a8cb-9adf-4b8e-8ec1-61f68abd7c26,2034,161,PAID,2026-01-12 21:35:08.753760,2026-01-12 23:11:08.753760,,,12718,0.0569,724,13,8,11989,11989,0,11989,14,4
e6d388f1-9f55-4907-89c3-da33642b6c9f,3269,177,PAID,2026-02-04 10:01:59.753780,2026-02-04 10:58:59.753780,,,4844,0.0854,414,3,9,4436,4436,0,4436,4,1
76523ef6-7ab1-4653-9df3-e58b21070a1d,329,56,PAID,2025-12-23 17:52:37.753791,2025-12-23 19:44:37.753791,,,13093,0.1818,2380,27,14,10700,10700,0,10700,12,4
9ab6647f-6344-4d84-bb5c-662015fd6770,3861,140,PAID,2025-12-25 22:40:40.753809,2025-12-25 23:54:40.753809,,,10954,0.0488,535,24,13,10408,10408,0,10408,10,4
8038d0e9-59d7-42f4-afbd-161c2b4a9e86,1624,174,PAID,2025-12-26 08:31:37.753828,2025-12-26 09:48:37.753828,,,186,0.1754,33,15,1,139,139,0,139,1,1
d7d73b2c-0c58-4863-b473-0e66c2987bc5,3946,151,PAID,2026-01-04 22:41:44.753838,2026-01-04 23:07:44.753838,,,13337,0.1897,2531,24,2,10784,10784,0,10784,10,4
200a3721-e075-492e-9770-155d1793b199,4018,82,PAID,2026-01-10 06:46:58.753856,2026-01-10 06:50:58.753856,,,8134,0.0559,454,7,2,7675,7675,0,7675,8,2
a2b66f61-b5ab-4b60-9e87-636d88d1b0f0,1664,178,UNPAID,2026-02-07 06:11:47.753868,,,,2322,0.1062,247,4,8,2079,0,0,0,3,1
caf1494e-b1c6-449a-9426-4480ba18ba71,3867,174,PAID,2025-12-20 17:42:53.753878,2025-12-20 19:32:53.753878,,,1435,0.1691,243,8,13,1197,1197,0,1197,1,1
bf5f93c8-1d21-402f-811e-99f8f09315ae,4152,84,PAID,2025-11-28 04:12:13.753888,2025-11-28 04:51:13.753888,,,3963,0.1908,756,20,6,3193,3193,0,3193,8,3
7be4559d-748d-4ba5-81a5-c0453b412e88,2744,72,PAID,2025-12-22 13:39:09.753905,2025-12-22 14:22:09.753905,,,29190,0.0309,902,17,7,28278,28278,0,28278,25,8
8c97b239-04e2-402e-843d-feb1a0c54fe2,1782,107,PAID,2026-01-03 14:46:54.753935,2026-01-03 16:28:54.753935,,,3910,0.1935,757,4,13,3162,3162,0,3162,2,1
47b76d06-fd97-49b2-bb8e-65e72fa943ca,2027,11,PAID,2025-12-11 12:04:36.753976,2025-12-11 13:21:36.753976,,,7195,0.0427,307,23,8,6873,6873,0,6873,9,5
f27ef832-dbc5-43b3-bd9f-524fd90af634,3800,25,PAID,2025-11-28 13:22:13.753999,2025-11-28 14:53:13.753999,,,17282,0.1071,1850,0,5,15437,15437,0,15437,13,4
505dba80-7f1d-4be6-8e46-61756148cbb6,4297,178,PAID,2026-01-22 22:19:37.754019,2026-01-23 00:01:37.754019,,,21287,0.0989,2105,27,6,19161,19161,0,19161,14,3
c3ea7101-9bd9-4813-b1cc-6e7c80082158,3587,168,PAID,2026-01-16 00:13:30.754034,2026-01-16 01:20:30.754034,,,1021,0.1106,113,3,13,918,918,0,918,1,1
a8b30ecd-5588-4f0d-857a-ec6b7cc663de,1119,126,PAID,2026-02-03 14:10:19.754044,2026-02-03 14:53:19.754044,,,9168,0.0437,401,10,3,8760,8760,0,8760,6,3
7f6a5e9f-761a-4792-9e5a-660f7894d89b,659,182,UNPAID,2025-12-26 04:05:08.754061,,,,18913,0.0237,449,6,2,18460,0,0,0,19,5
0edcab18-1afe-4b3d-8f38-c4c4164668bf,2115,186,PAID,2025-12-27 23:12:59.754082,2025-12-28 00:08:59.754082,,,685,0.1417,97,6,12,594,594,0,594,3,2
26e91450-e97a-41e5-af9d-f8ca98582883,4315,178,REFUNDED_PART,2026-02-02 07:40:49.754096,2026-02-02 08:07:49.754096,,2026-02-21 08:07:49.754096,2935,0.0657,193,11,15,2746,2746,1853,893,5,1
992cbb61-c6ab-4362-bd8e-e3fc1fc67913,4577,31,PAID,2025-12-10 10:30:50.754107,2025-12-10 10:49:50.754107,,,8416,0.0375,316,2,3,8101,8101,0,8101,6,2
b4320924-afd0-4e21-a59a-3368b1e30fef,2915,83,PAID,2025-12-13 08:17:59.754121,2025-12-13 09:29:59.754121,,,16022,0.105,1683,16,4,14327,14327,0,14327,15,4
58e1fe10-2db1-4b16-8a26-2edd4a734621,4214,142,PAID,2026-01-08 07:43:04.754139,2026-01-08 08:51:04.754139,,,3054,0.0535,163,3,15,2903,2903,0,2903,11,3
cc627546-01f8-4727-837d-61bdb18ccf12,1239,106,PAID,2026-01-01 22:17:41.754153,2026-01-01 23:18:41.754153,,,10065,0.18,1812,9,11,8255,8255,0,8255,14,4
f4495ac1-60e6-41be-b82e-4ad17e4f9f8d,1327,20,PAID,2026-01-19 06:22:08.754172,2026-01-19 07:24:08.754172,,,10792,0.0258,278,11,6,10509,10509,0,10509,10,4
f05dca0c-b3fa-42db-aefa-21165a267f76,2555,166,PAID,2026-01-13 05:39:20.754189,2026-01-13 07:39:20.754189,,,1115,0.0407,45,10,10,1070,1070,0,1070,5,1
fa77448f-0041-42d1-992b-0dba3ad67000,3161,128,CANCELLED,2026-01-21 01:05:04.754199,,2026-01-21 03:42:04.754199,,7915,0.1797,1422,24,8,6477,0,0,0,9,3
01c2c71b-069f-4b07-97ec-5f83547b0a42,2414,68,REFUNDED_FULL,2025-12-11 10:03:51.754215,2025-12-11 11:05:51.754215,,2025-12-19 11:05:51.754215,9186,0.1578,1450,23,1,7714,7714,7714,0,8,3
5ee0d762-ca10-4c4b-808a-7cc759fbdc02,3198,50,CANCELLED,2025-12-24 19:05:25.754231,,2025-12-24 19:58:25.754231,,5119,0.118,604,15,6,4506,0,0,0,9,3
fe08d7b0-1e16-4237-af64-38e515df7ad6,598,177,PAID,2026-01-19 03:40:03.754247,2026-01-19 04:22:03.754247,,,5931,0.1876,1112,13,10,4816,4816,0,4816,11,4
563c33d8-ace9-4a10-8a9e-e17ae4b7c091,2871,103,UNPAID,2025-12-18 10:27:28.754269,,,,9588,0.1466,1405,13,11,8181,0,0,0,9,3
1d6413d6-5365-45a9-bd50-ec0ba44681cf,1588,51,UNPAID,2025-12-02 15:20:04.754284,,,,6810,0.1301,886,1,3,5926,0,0,0,5,1
d4cc6581-deea-4686-aac4-11b8e4a19bcf,1083,21,UNPAID,2025-12-31 10:32:50.754293,,,,12688,0.0187,237,0,3,12454,0,0,0,13,3
115e4a74-ab63-4295-b436-3c6bf909f773,2202,21,PAID,2025-11-30 17:18:14.754309,2025-11-30 18:23:14.754309,,,7352,0.0315,231,2,1,7120,7120,0,7120,10,4
b060e342-b4b2-47e3-a5f2-b6145e39487a,66,172,PAID,2025-11-29 04:03:04.754327,2025-11-29 04:35:04.754327,,,11811,0.0454,537,6,4,11272,11272,0,11272,13,4
73ffa2ab-6ed6-4085-9e99-ebe546faec3a,1823,153,PAID,2026-02-01 22:13:39.754346,2026-02-01 22:54:39.754346,,,1610,0.0405,65,25,15,1535,1535,0,1535,5,2
549bc514-37e2-4eaa-95ef-91ad12136873,3192,129,PAID,2025-12-08 05:38:42.754358,2025-12-08 05:41:42.754358,,,12844,0.1574,2022,3,12,10831,10831,0,10831,13,3
1a03512e-c504-4de4-bfa6-a22493f1c990,4904,157,PAID,2026-01-22 06:48:10.754374,2026-01-22 08:04:10.754374,,,5858,0.0429,251,1,15,5621,5621,0,5621,9,4
75d09811-9a2b-4286-bf85-5c731d75b535,1862,112,CANCELLED,2026-01-28 17:57:06.754399,,2026-01-28 18:57:06.754399,,11618,0.1474,1712,20,13,9899,0,0,0,9,3
860f197d-4847-4622-932c-4b1af1342835,4436,134,PAID,2025-12-04 01:35:03.754415,2025-12-04 03:08:03.754415,,,3907,0.1572,614,26,9,3276,3276,0,3276,10,3
d4d3bb71-c8bc-40cb-8f43-9a161587a614,3298,84,PAID,2025-12-24 17:30:31.754432,2025-12-24 17:42:31.754432,,,13246,0.0281,372,29,14,12859,12859,0,12859,11,5
0885f258-ed26-4198-90ab-720d7fc33b62,2534,103,PAID,2025-11-24 00:15:18.754453,2025-11-24 02:00:18.754453,,,15496,0.0479,742,18,11,14747,14747,0,14747,11,6
6e5df813-75d7-4621-ae55-f539ca0bb1d2,4244,37,PAID,2026-01-03 03:56:43.754478,2026-01-03 04:35:43.754478,,,1083,0.1546,167,22,10,904,904,0,904,3,1
8b0749ad-e5ae-4bb3-a4ce-3fdf818c0e2b,4501,97,PAID,2026-02-12 19:07:40.754488,2026-02-12 20:42:40.754488,,,8555,0.1394,1193,30,7,7339,7339,0,7339,13,5
2cadb235-3970-4a80-b47b-2825152d4bcf,2641,84,PAID,2026-01-22 07:57:19.754511,2026-01-22 08:51:19.754511,,,15270,0.13,1985,20,9,13274,13274,0,13274,11,4
411a3d80-c78d-419f-91c8-ac25ea51b31b,3309,140,REFUNDED_PART,2026-02-07 14:29:55.754560,2026-02-07 14:30:55.754560,,2026-02-26 14:30:55.754560,15840,0.0856,1356,28,5,14461,14461,5337,9124,16,6
8377ef3d-2762-4631-a796-6bee2ca36bf5,3420,15,PAID,2026-01-24 13:06:51.754588,2026-01-24 13:11:51.754588,,,13496,0.0372,503,9,5,12989,12989,0,12989,10,3
4c2c1d29-d27f-41dd-ab89-7a45ee8eec4f,3719,112,PAID,2025-12-16 01:56:08.754604,2025-12-16 03:50:08.754604,,,12014,0.0015,18,17,10,11989,11989,0,11989,9,2
a9c639a2-5bf4-4c35-a613-d314d224a968,2462,45,REFUNDED_FULL,2025-11-21 04:54:57.754617,2025-11-21 06:41:57.754617,,2025-11-25 06:41:57.754617,4770,0.1205,575,23,13,4185,4185,4185,0,3,1
0d358a37-bda7-453d-b13f-13f56f365455,1072,94,CANCELLED,2025-11-24 18:02:18.754629,,2025-11-24 19:16:18.754629,,4656,0.1755,817,4,3,3838,0,0,0,3,1
05ab11db-a714-4a71-9bc5-32ab71bc2b5b,2432,118,PAID,2025-11-24 13:21:25.754640,2025-11-24 15:16:25.754640,,,10814,0.0223,241,8,0,10565,10565,0,10565,10,5
84f4abf8-0f9c-4370-baf8-6e2ba5d032d6,1848,54,UNPAID,2025-12-06 06:00:38.754666,,,,20526,0.0018,37,28,10,20471,0,0,0,19,5
3c1601b1-5289-4b9b-b15e-12b5b22c78be,783,11,PAID,2025-11-29 23:28:00.754688,2025-11-29 23:29:00.754688,,,27109,0.1459,3955,13,6,23147,23147,0,23147,27,7
ab32c487-c46d-477c-ba90-7ad6fadbb487,3295,87,PAID,2026-01-14 02:01:29.754720,2026-01-14 03:19:29.754720,,,19299,0.1105,2133,26,0,17140,17140,0,17140,18,5
c735cac6-44a5-4fca-bf70-5b4584d9fec5,4447,107,PAID,2025-12-31 05:30:26.754740,2025-12-31 05:58:26.754740,,,3978,0.1122,446,6,9,3535,3535,0,3535,5,2
bab1488b-c0d2-4b55-91a2-6a88a5abaf6b,950,44,PAID,2025-11-22 10:23:41.754753,2025-11-22 12:10:41.754753,,,10323,0.0827,854,21,8,9456,9456,0,9456,6,2
68c31cd6-ac04-4d98-93d7-a2978d6753c3,704,103,PAID,2026-01-23 06:39:14.754767,2026-01-23 08:04:14.754767,,,2147,0.0363,78,9,7,2067,2067,0,2067,8,2
4e42e46c-b7c9-4cd5-ad30-10323d603022,4397,157,PAID,2026-01-09 06:53:16.754779,2026-01-09 08:00:16.754779,,,5539,0.012,66,14,5,5464,5464,0,5464,9,2
8173daaa-fd56-4e2f-8876-f45767db391b,1296,19,PAID,2026-01-14 12:33:22.754792,2026-01-14 12:56:22.754792,,,13772,0.1169,1610,4,14,12172,12172,0,12172,14,4
ad7bb31a-a4e3-4494-8da5-d4a9fd4ae102,1794,116,CANCELLED,2025-12-28 23:51:14.754818,,2025-12-29 01:27:14.754818,,1429,0.0828,118,16,15,1310,0,0,0,5,2
e27160a1-5e7c-4a9b-93e3-4e300b6288e3,3188,174,PAID,2026-01-14 00:59:07.754832,2026-01-14 02:49:07.754832,,,7446,0.1147,854,22,9,6579,6579,0,6579,6,2
bcce009d-d070-4977-aff0-0bd2ff3c60ee,3702,129,PAID,2025-11-27 06:07:29.754844,2025-11-27 07:43:29.754844,,,13020,0.0048,63,28,6,12935,12935,0,12935,10,2
2505cc54-7455-4744-9bef-a55176e448b2,1259,62,PAID,2025-12-08 12:04:38.754856,2025-12-08 13:57:38.754856,,,18313,0.0227,416,22,6,17881,17881,0,17881,12,4
299efc40-91ca-4cb8-8aa4-7362d0798278,1349,182,PAID,2025-11-30 12:51:37.754875,2025-11-30 14:00:37.754875,,,856,0.0977,84,16,6,762,762,0,762,2,1
bacde3fe-3e0c-49b7-9f0e-150045e0bcb3,1962,69,PAID,2026-01-11 11:35:04.754885,2026-01-11 13:34:04.754885,,,24837,0.0809,2010,28,12,22811,22811,0,22811,18,6
af2a166b-63f8-404c-a9a8-b91a359353e0,1256,83,PAID,2026-01-04 21:42:12.754909,2026-01-04 21:59:12.754909,,,3645,0.0583,213,16,9,3425,3425,0,3425,4,2
b319bef4-4ef4-4a05-94a1-3e5a9a37ff1c,2563,177,PAID,2025-12-06 21:30:30.754923,2025-12-06 22:47:30.754923,,,9440,0.0083,78,27,15,9350,9350,0,9350,6,2
05a8d8de-02ea-49d7-8f30-ae8297b31966,4770,84,PAID,2025-11-20 23:42:04.754936,2025-11-21 00:55:04.754936,,,4081,0.0255,104,28,5,3954,3954,0,3954,7,3
d04fd2d6-5f08-4f65-91ca-ef9f9f48976d,364,24,PAID,2026-01-24 18:56:54.754953,2026-01-24 20:13:54.754953,,,4063,0.0065,27,16,5,4025,4025,0,4025,7,3
18134970-e96f-4029-a12a-c3c9d59bf49c,1055,107,CANCELLED,2025-12-12 19:35:41.754971,,2025-12-12 22:08:41.754971,,1136,0.1776,202,14,3,923,0,0,0,2,1
a9d311b8-b999-405b-811d-c3be5e3dcfc1,4685,179,PAID,2026-01-13 21:32:31.754982,2026-01-13 22:16:31.754982,,,7638,0.0248,190,16,14,7446,7446,0,7446,6,2
2c907028-c4fe-4045-89d8-93750397d69c,239,194,REFUNDED_FULL,2025-12-23 14:55:05.754998,2025-12-23 15:58:05.754998,,2025-12-25 15:58:05.754998,8634,0.1314,1135,9,6,7496,7496,7496,0,13,4
c23badef-f0bf-481c-a336-7d375f5351c7,4504,122,UNPAID,2026-01-31 18:47:46.755021,,,,28355,0.0047,132,26,11,28208,0,0,0,28,8
5ebbdbf5-4167-4abc-8c03-d7bfe640b81a,2162,172,PAID,2026-01-20 04:33:15.755056,2026-01-20 05:30:15.755056,,,13742,0.1134,1559,10,12,12185,12185,0,12185,20,8
c395f789-3d6b-40cf-b3b5-309a91aa71cd,1859,163,PAID,2025-12-23 03:43:48.755102,2025-12-23 04:17:48.755102,,,28,0.1404,4,29,5,0,0,0,0,2,1
e34c1ca0-f3b0-4768-96e2-562e6aab0d64,2089,138,PAID,2026-01-09 21:01:15.755116,2026-01-09 21:35:15.755116,,,6531,0.0461,301,23,13,6220,6220,0,6220,10,3
c6a7213e-8593-45b6-9949-f3ada9cd0670,2897,53,REFUNDED_FULL,2026-02-04 00:29:19.755133,2026-02-04 01:05:19.755133,,2026-02-20 01:05:19.755133,14388,0.0981,1411,20,15,12972,12972,12972,0,17,4
219fe0d6-f14d-412e-973c-c55f43ebe1f8,4681,43,PAID,2025-12-17 13:23:23.755155,2025-12-17 14:47:23.755155,,,7724,0.1121,866,29,13,6842,6842,0,6842,7,3
e54783a5-8d12-425a-95ac-52e71184e7c3,836,161,PAID,2026-02-11 19:43:17.755171,2026-02-11 19:57:17.755171,,,12152,0.0212,257,27,12,11880,11880,0,11880,10,3
e99f3cb3-9a04-4b10-a2a8-fa02cd3840e1,4828,177,PAID,2026-02-06 18:34:36.755190,2026-02-06 20:12:36.755190,,,4839,0.1365,661,19,15,4174,4174,0,4174,4,2
2b3fa593-9e09-438b-af07-bd1157994a7f,3629,131,UNPAID,2026-01-14 22:13:31.755204,,,,19880,0.0855,1699,16,5,18170,0,0,0,19,5
0acb0c5e-4745-46ff-85ff-50d2c700494d,2804,73,UNPAID,2025-12-25 12:29:35.755226,,,,147,0.0767,11,14,3,125,0,0,0,1,1
a173e380-8bae-45cf-a6e3-cf0e94166f84,3076,163,CANCELLED,2026-02-13 06:01:23.755237,,2026-02-13 07:24:23.755237,,584,0.0175,10,7,6,573,0,0,0,1,1
ba9184b9-5025-4043-aedc-19f3ca29cca3,3904,195,PAID,2026-02-10 15:01:43.755248,2026-02-10 15:36:43.755248,,,1197,0.1877,225,21,8,959,959,0,959,1,1
